REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars),value_per_hectare,value_per_tonne
1978,CA,"Wheat, all",139.0,2000.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,MA,Barley,78.0,2615.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,MA,Buckwheat,158.5,1210.0,58800.0,120000.0,48600.0,12150,0.25,0.2066326530612245
1978,MA,Canola (rapeseed),158.5,1360.0,578300.0,1050000.0,424900.0,48299,0.11367145210637797,0.08351893480892271
1978,MA,Corn for grain,110.0,4140.0,147300.0,88000.0,35600.0,16240,0.45617977528089887,0.11025118805159538
1978,MA,Corn for silage,18.7,4326.875,363000.0,42000.0,17000.0,6800,0.4,0.018732782369146005
1978,MA,Flaxseed,158.5,1045.0,317500.0,750000.0,304000.0,48299,0.1588782894736842,0.15212283464566928
1978,MA,Mixed grains,83.0,2395.0,155100.0,160000.0,64700.0,12920,0.19969088098918084,0.08330109606705352
1978,MA,Mustard seed,158.5,1155.0,29000.0,62000.0,25100.0,7040,0.2804780876494024,0.24275862068965517
1978,MA,Oats,64.0,2080.0,632000.0,800000.0,324000.0,40590,0.12527777777777777,0.0642246835443038
1978,MA,"Peas, dry",151.0,2025.0,51700.0,63000.0,25500.0,7790,0.30549019607843136,0.1506769825918762
1978,MA,"Rye, all",102.0,1955.0,99400.0,125000.0,50800.0,10140,0.19960629921259843,0.10201207243460765
1978,MA,"Rye, spring",102.0,1750.0,1400.0,2000.0,800.0,143,0.17875,0.10214285714285715
1978,MA,Sugar beets,31.7,4326.875,371900.0,23700.0,9600.0,11788,1.2279166666666668,0.03169669265931702
1978,MA,Sunflower seed,158.5,1325.0,115200.0,215000.0,87000.0,27940,0.32114942528735635,0.24253472222222222
1978,MA,Tame hay,40.7,4326.875,1357550.0,1400000.0,570000.0,48299,0.08473508771929825,0.035578063423078336
1978,MA,"Wheat, all",133.0,2055.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,MP,Barley,80.0,2820.0,57550.0,50400.0,20400.0,4604,0.2256862745098039,0.08
1978,MP,Corn for silage,18.6,4326.875,352000.0,27700.0,11200.0,6557,0.5854464285714286,0.01862784090909091
1978,MP,Mixed grains,68.0,2880.0,97850.0,84200.0,34000.0,6658,0.1958235294117647,0.06804292284108329
1978,MP,Oats,89.0,2045.0,81050.0,98000.0,39650.0,7180,0.1810844892812106,0.08858729179518815
1978,MP,Tame hay,44.0,4326.875,953000.0,500000.0,202000.0,41937,0.2076089108910891,0.04400524658971668
1978,MP,"Wheat, all",103.0,2845.0,31300.0,27100.0,11000.0,3239,0.29445454545454547,0.10348242811501597
1978,NB,Barley,97.0,2395.0,6950.0,7200.0,2900.0,672,0.2317241379310345,0.09669064748201439
1978,NB,Corn for silage,18.6,4326.875,87000.0,6700.0,2700.0,1622,0.6007407407407407,0.018643678160919542
1978,NB,Mixed grains,81.0,2440.0,3900.0,4000.0,1600.0,317,0.198125,0.08128205128205128
1978,NB,Oats,96.0,1910.0,32500.0,42000.0,17000.0,3120,0.18352941176470589,0.096
1978,NB,Tame hay,44.7,4326.875,323000.0,178000.0,72000.0,14454,0.20075,0.04474922600619195
1978,NB,"Wheat, all",105.0,2640.0,10300.0,9600.0,3900.0,1077,0.27615384615384614,0.10456310679611651
1978,NS,Barley,96.0,2880.0,4900.0,4200.0,1700.0,470,0.27647058823529413,0.09591836734693877
1978,NS,Corn for silage,18.6,4326.875,148000.0,12000.0,4850.0,2755,0.568041237113402,0.018614864864864866
1978,NS,Mixed grains,85.0,2820.0,7050.0,6200.0,2500.0,597,0.2388,0.08468085106382979
1978,NS,Oats,101.0,2175.0,12300.0,14000.0,5650.0,1238,0.2191150442477876,0.10065040650406504
1978,NS,Tame hay,47.4,4326.875,351000.0,180000.0,73000.0,16641,0.22795890410958905,0.04741025641025641
1978,NS,"Wheat, all",117.0,2975.0,5800.0,4800.0,1950.0,681,0.34923076923076923,0.11741379310344828
1978,ON,Barley,86.0,2875.0,418600.0,360000.0,145700.0,35949,0.24673301304049416,0.08587912087912088
1978,ON,"Beans, all dry (white and coloured)",158.5,1275.0,76500.0,148000.0,59900.0,24546,0.4097829716193656,0.3208627450980392
1978,ON,Buckwheat,139.0,1280.0,7300.0,14000.0,5700.0,1018,0.17859649122807017,0.13945205479452055
1978,ON,Corn for grain,110.0,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,ON,Corn for silage,17.0,4326.875,1357550.0,840000.0,340000.0,48299,0.14205588235294117,0.035578063423078336
1978,ON,Mixed grains,81.0,2910.0,954000.0,810000.0,327800.0,48299,0.14734289200732154,0.05062788259958071
1978,ON,Oats,95.0,1990.0,358600.0,445000.0,180100.0,34179,0.1897779011660189,0.09531232571109871
1978,ON,"Rye, all",90.0,1885.0,34300.0,45000.0,18200.0,3092,0.16989010989010989,0.09014577259475219
1978,ON,Soybeans,158.5,1805.0,515600.0,705000.0,285300.0,48299,0.169291973361374,0.09367532971295578
1978,ON,Tame hay,49.2,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,ON,"Wheat, all",145.0,2725.0,392500.0,355000.0,144100.0,48299,0.33517696044413603,0.1230547770700637
1978,ON,"Wheat, spring",103.0,2285.0,18500.0,20000.0,8100.0,1904,0.23506172839506173,0.10291891891891893
1978,PP,Barley,80.0,2430.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,PP,Canola (rapeseed),158.5,1250.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,PP,Corn for grain,110.0,4140.0,147300.0,88000.0,35600.0,16240,0.45617977528089887,0.11025118805159538
1978,PP,Corn for silage,16.4,4326.875,690000.0,68000.0,27500.0,11282,0.4102545454545454,0.01635072463768116
1978,PP,Flaxseed,158.5,1085.0,571500.0,1300000.0,526000.0,48299,0.09182319391634981,0.08451268591426071
1978,PP,Mixed grains,81.0,2375.0,471400.0,490000.0,198300.0,38190,0.19258698940998487,0.08101400084853627
1978,PP,Oats,65.0,1995.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,PP,"Peas, dry",148.0,2035.0,79700.0,97000.0,39200.0,11795,0.30089285714285713,0.14799247176913424
1978,PP,"Rye, all",104.0,1910.0,559100.0,725000.0,292800.0,48299,0.16495560109289617,0.08638705061706314
1978,PP,Sugar beets,35.2,4326.875,848200.0,55442.0,22400.0,29880,1.3339285714285714,0.03522754067436925
1978,PP,Tame hay,48.3,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,PP,"Wheat, all",139.0,1985.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,PEI,Barley,76.0,2890.0,45700.0,39000.0,15800.0,3462,0.2191139240506329,0.07575492341356674
1978,PEI,Corn for silage,18.6,3205.0,117000.0,9000.0,3650.0,2180,0.5972602739726027,0.018632478632478633
1978,PEI,Mixed grains,66.0,2905.0,86900.0,74000.0,29900.0,5744,0.19210702341137123,0.06609896432681243
1978,PEI,Oats,78.0,2130.0,36250.0,42000.0,17000.0,2822,0.166,0.07784827586206897
1978,PEI,Tame hay,38.9,4326.875,279000.0,142000.0,57000.0,10842,0.19021052631578947,0.03886021505376344
1978,PEI,"Wheat, all",97.0,2950.0,15200.0,12700.0,5150.0,1481,0.28757281553398056,0.09743421052631579
1978,QU,Barley,100.0,2555.0,73300.0,71000.0,28700.0,7306,0.25456445993031357,0.09967257844474761
1978,QU,Buckwheat,144.0,1100.0,6600.0,14800.0,6000.0,948,0.158,0.14363636363636365
1978,QU,Corn for grain,101.0,4326.875,491500.0,217500.0,88000.0,48299,0.5488522727272728,0.09826856561546286
1978,QU,Corn for silage,17.2,4326.875,1357550.0,238000.0,96400.0,48299,0.5010269709543569,0.035578063423078336
1978,QU,Mixed grains,104.0,2550.0,108300.0,105000.0,42500.0,11249,0.2646823529411765,0.10386888273314866
1978,QU,Oats,102.0,1885.0,341800.0,448000.0,181300.0,34796,0.1919249862107005,0.1018022235225278
1978,QU,"Rye, all",94.0,1360.0,4900.0,8900.0,3600.0,463,0.12861111111111112,0.09448979591836734
1978,QU,Sugar beets,26.5,4326.875,98300.0,5210.0,2200.0,2603,1.1831818181818181,0.026480162767039673
1978,QU,Tame hay,47.2,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,QU,"Wheat, all",119.0,2760.0,88800.0,80000.0,32200.0,10605,0.3293478260869565,0.11942567567567568
1978,SK,Barley,83.0,2325.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,SK,Canola (rapeseed),158.5,1280.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,SK,Flaxseed,158.5,1115.0,203200.0,450000.0,182000.0,48299,0.26537912087912086,0.23769192913385825
1978,SK,Mixed grains,83.0,2205.0,71400.0,80000.0,32400.0,5950,0.18364197530864199,0.08333333333333333
1978,SK,Mustard seed,158.5,955.0,50300.0,130000.0,52600.0,10767,0.2046958174904943,0.21405566600397613
1978,SK,Oats,65.0,1935.0,941000.0,1400000.0,567000.0,48299,0.08518342151675486,0.05132731137088204
1978,SK,"Peas, dry",130.0,1995.0,21750.0,27000.0,10900.0,2832,0.2598165137614679,0.13020689655172413
1978,SK,"Rye, all",108.0,1675.0,236500.0,350000.0,141000.0,25575,0.18138297872340425,0.10813953488372093
1978,SK,"Rye, spring",108.0,1375.0,16500.0,30000.0,12000.0,1787,0.14891666666666667,0.1083030303030303
1978,SK,Sunflower seed,158.5,1110.0,5000.0,11000.0,4500.0,1100,0.24444444444444444,0.22
1978,SK,Tame hay,48.5,4060.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1978,SK,"Wheat, all",141.0,1965.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,AB,Barley,106.0,2470.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,AB,Canola (rapeseed),158.5,1015.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,AB,Corn for grain,150.0,4326.875,11000.0,4000.0,1600.0,1653,1.033125,0.15027272727272728
1979,AB,Corn for silage,16.3,4326.875,417000.0,26000.0,10500.0,6799,0.6475238095238095,0.016304556354916067
1979,AB,Flaxseed,158.5,1105.0,111800.0,250000.0,101000.0,33264,0.32934653465346536,0.29753130590339893
1979,AB,Mixed grains,103.0,2625.0,265400.0,250000.0,101200.0,27430,0.2710474308300395,0.103353428786737
1979,AB,Mustard seed,158.5,960.0,13600.0,35000.0,14200.0,2850,0.2007042253521127,0.20955882352941177
1979,AB,Oats,92.0,2225.0,1126000.0,1442000.0,590725.0,48299,0.08176224131364002,0.0428943161634103
1979,AB,"Peas, dry",158.5,2125.0,6800.0,8000.0,3200.0,1350,0.421875,0.19852941176470587
1979,AB,"Rye, all",148.0,1740.0,175700.0,250000.0,101000.0,25944,0.2568712871287129,0.14766078542970973
1979,AB,"Rye, spring",148.0,1590.0,12700.0,20000.0,8000.0,1880,0.235,0.14803149606299212
1979,AB,Sugar beets,74.1,4326.875,499700.0,31794.0,12900.0,37003,2.8684496124031007,0.07405043025815489
1979,AB,Tame hay,66.7,4290.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,AB,"Wheat, all",158.5,1915.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,AB,"Wheat, durum",158.5,1625.0,231000.0,350000.0,142000.0,44625,0.3142605633802817,0.19318181818181818
1979,AB,"Wheat, spring",158.5,1945.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,BC,Barley,101.0,2400.0,126300.0,130000.0,52600.0,12760,0.24258555133079848,0.10102929532858274
1979,BC,Canola (rapeseed),158.5,1120.0,122500.0,270000.0,109300.0,33426,0.3058188472095151,0.27286530612244897
1979,BC,Corn for silage,35.0,4326.875,499000.0,27000.0,10900.0,17462,1.6020183486238533,0.03499398797595191
1979,BC,Mixed grains,104.0,2565.0,4100.0,4000.0,1600.0,428,0.2675,0.10439024390243902
1979,BC,Oats,85.0,2520.0,50900.0,50000.0,20200.0,4323,0.214009900990099,0.08493123772102161
1979,BC,"Rye, all",140.0,2100.0,8400.0,10000.0,4000.0,1175,0.29375,0.13988095238095238
1979,BC,Tame hay,60.0,4326.875,1357550.0,670000.0,271000.0,48299,0.1782250922509225,0.035578063423078336
1979,BC,"Wheat, all",158.5,2520.0,81600.0,80000.0,32400.0,13890,0.4287037037037037,0.17022058823529412
1979,BC,"Wheat, spring",158.5,2520.0,81600.0,80000.0,32400.0,13890,0.4287037037037037,0.17022058823529412
1979,CA,Barley,107.0,2275.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,"Beans, all dry (white and coloured)",158.5,1815.0,61650.0,84000.0,34000.0,28675,0.8433823529411765,0.4651257096512571
1979,CA,Buckwheat,157.0,550.0,36100.0,162500.0,65700.0,5655,0.08607305936073059,0.15664819944598338
1979,CA,Canola (rapeseed),158.5,1000.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,Corn for grain,121.0,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,Corn for silage,20.2,4326.875,1357550.0,1117300.0,452550.0,48299,0.10672632858247708,0.035578063423078336
1979,CA,Flaxseed,158.5,875.0,815400.0,1442000.0,590725.0,48299,0.08176224131364002,0.05923350502820701
1979,CA,Mixed grains,107.0,2635.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,Mustard seed,158.5,780.0,49900.0,158000.0,64000.0,10260,0.1603125,0.20561122244488977
1979,CA,Oats,97.0,1930.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,"Peas, dry",158.0,1780.0,77550.0,108000.0,43600.0,12247,0.28089449541284406,0.15792392005157962
1979,CA,"Rye, all",146.0,1595.0,530400.0,821100.0,332200.0,48299,0.14539133052378087,0.09106146304675716
1979,CA,"Rye, spring",150.0,1415.0,26000.0,46000.0,18400.0,3892,0.2115217391304348,0.14969230769230768
1979,CA,Soybeans,158.5,2355.0,657300.0,690000.0,279200.0,48299,0.1729906876790831,0.07348090673969268
1979,CA,Sugar beets,71.2,4326.875,855400.0,58494.0,23800.0,48299,2.0293697478991595,0.05646364274023848
1979,CA,Sunflower seed,158.5,1350.0,217800.0,398000.0,161100.0,48299,0.2998075729360646,0.2217584940312213
1979,CA,Tame hay,52.8,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,"Wheat, all",158.5,1635.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,CA,"Wheat, spring",158.5,1600.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,MA,Barley,103.0,2150.0,1263000.0,1442000.0,587000.0,48299,0.08228109028960817,0.03824148851939826
1979,MA,Buckwheat,158.5,400.0,21750.0,135000.0,54600.0,4380,0.08021978021978023,0.2013793103448276
1979,MA,Canola (rapeseed),158.5,1040.0,567000.0,1350000.0,546300.0,48299,0.08841112941607175,0.08518342151675486
1979,MA,Corn for grain,124.0,3765.0,198100.0,130000.0,52600.0,24570,0.4671102661596958,0.12402826855123675
1979,MA,Corn for silage,16.5,4326.875,327000.0,45000.0,18200.0,5389,0.2960989010989011,0.016480122324159022
1979,MA,Flaxseed,158.5,880.0,444500.0,1250000.0,506000.0,48299,0.09545256916996048,0.10865916760404949
1979,MA,Mixed grains,105.0,2125.0,120400.0,140000.0,56700.0,12626,0.22268077601410935,0.1048671096345515
1979,MA,Mustard seed,158.5,940.0,9500.0,25000.0,10100.0,2100,0.2079207920792079,0.22105263157894736
1979,MA,Oats,89.0,1690.0,308000.0,500000.0,202000.0,27400,0.13564356435643565,0.08896103896103896
1979,MA,"Peas, dry",158.5,1825.0,51700.0,70000.0,28300.0,8265,0.2920494699646643,0.15986460348162476
1979,MA,"Rye, all",146.0,1580.0,79600.0,125000.0,50400.0,11592,0.23,0.1456281407035176
1979,MA,"Rye, spring",153.0,1500.0,600.0,1000.0,400.0,92,0.23,0.15333333333333332
1979,MA,Sugar beets,77.8,4326.875,250200.0,22100.0,8900.0,19466,2.187191011235955,0.0778017585931255
1979,MA,Sunflower seed,158.5,1355.0,208700.0,380000.0,153800.0,48299,0.31403771131339403,0.23142788691902252
1979,MA,Tame hay,50.0,4290.0,1357550.0,1350000.0,550000.0,48299,0.08781636363636364,0.035578063423078336
1979,MA,"Wheat, all",158.5,1680.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,MA,"Wheat, durum",158.5,1605.0,98000.0,150000.0,61000.0,17820,0.2921311475409836,0.18183673469387754
1979,MA,"Wheat, spring",158.5,1685.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,MP,Barley,110.0,2795.0,64250.0,56700.0,23000.0,7050,0.3065217391304348,0.10972762645914397
1979,MP,Corn for silage,19.8,4326.875,291000.0,24300.0,9850.0,5769,0.5856852791878172,0.019824742268041238
1979,MP,Mixed grains,91.0,2645.0,94750.0,88300.0,35800.0,8639,0.24131284916201118,0.09117678100263853
1979,MP,Oats,104.0,1930.0,75200.0,96500.0,39000.0,7825,0.20064102564102565,0.1040558510638298
1979,MP,Tame hay,43.7,4326.875,953000.0,492000.0,199000.0,41600,0.20904522613065327,0.043651626442812175
1979,MP,"Wheat, all",135.0,2715.0,26900.0,24500.0,9900.0,3620,0.3656565656565657,0.13457249070631971
1979,MP,"Wheat, spring",135.0,2715.0,26900.0,24500.0,9900.0,3620,0.3656565656565657,0.13457249070631971
1979,NB,Barley,110.0,2315.0,9150.0,9700.0,3950.0,1008,0.25518987341772154,0.11016393442622952
1979,NB,Corn for silage,19.8,4326.875,69000.0,5800.0,2350.0,1366,0.5812765957446808,0.01979710144927536
1979,NB,Mixed grains,93.0,2385.0,4650.0,4800.0,1950.0,431,0.221025641025641,0.09268817204301075
1979,NB,Oats,104.0,1850.0,27650.0,37000.0,14950.0,2870,0.1919732441471572,0.10379746835443038
1979,NB,Tame hay,43.3,4326.875,327000.0,176000.0,71000.0,14151,0.19930985915492958,0.043275229357798164
1979,NB,"Wheat, all",140.0,2355.0,8600.0,9000.0,3650.0,1201,0.329041095890411,0.13965116279069767
1979,NB,"Wheat, spring",140.0,2355.0,8600.0,9000.0,3650.0,1201,0.329041095890411,0.13965116279069767
1979,NS,Barley,109.0,2245.0,5500.0,6000.0,2450.0,602,0.24571428571428572,0.10945454545454546
1979,NS,Corn for silage,19.8,4326.875,119000.0,10500.0,4250.0,2354,0.5538823529411765,0.019781512605042018
1979,NS,Mixed grains,91.0,2265.0,6000.0,6500.0,2650.0,545,0.20566037735849058,0.09083333333333334
1979,NS,Oats,104.0,1720.0,10050.0,14500.0,5850.0,1043,0.1782905982905983,0.10378109452736319
1979,NS,Tame hay,44.8,4326.875,377000.0,181000.0,73000.0,16873,0.23113698630136986,0.044755968169761275
1979,NS,"Wheat, all",143.0,2860.0,5150.0,4500.0,1800.0,735,0.4083333333333333,0.14271844660194175
1979,NS,"Wheat, spring",143.0,2860.0,5150.0,4500.0,1800.0,735,0.4083333333333333,0.14271844660194175
1979,ON,Barley,107.0,3065.0,409500.0,330000.0,133500.0,43639,0.3268838951310861,0.10656654456654456
1979,ON,"Beans, all dry (white and coloured)",158.5,1815.0,61650.0,84000.0,34000.0,28675,0.8433823529411765,0.4651257096512571
1979,ON,Corn for grain,119.0,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,ON,Corn for silage,19.8,4326.875,1357550.0,770000.0,312000.0,48299,0.15480448717948717,0.035578063423078336
1979,ON,Mixed grains,108.0,2825.0,892000.0,780000.0,315700.0,48299,0.15299018055115615,0.054146860986547085
1979,ON,Oats,110.0,2170.0,347200.0,395000.0,159900.0,38050,0.23796122576610382,0.10959101382488479
1979,ON,"Rye, all",128.0,2075.0,56200.0,67000.0,27100.0,7208,0.2659778597785978,0.12825622775800713
1979,ON,Soybeans,158.5,2355.0,657300.0,690000.0,279200.0,48299,0.1729906876790831,0.07348090673969268
1979,ON,Tame hay,45.9,4326.875,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,ON,"Wheat, all",147.0,3425.0,712500.0,515000.0,208100.0,48299,0.23209514656415184,0.0677880701754386
1979,ON,"Wheat, spring",125.0,2425.0,24500.0,25000.0,10100.0,3060,0.30297029702970296,0.12489795918367347
1979,PP,Barley,107.0,2235.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,Canola (rapeseed),158.5,995.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,Corn for grain,125.0,3860.0,209100.0,134000.0,54200.0,26223,0.4838191881918819,0.12540889526542323
1979,PP,Corn for silage,16.4,4326.875,744000.0,71000.0,28700.0,12188,0.4246689895470383,0.01638172043010753
1979,PP,Flaxseed,158.5,875.0,815400.0,1442000.0,590725.0,48299,0.08176224131364002,0.05923350502820701
1979,PP,Mixed grains,105.0,2330.0,453200.0,480000.0,194300.0,47481,0.24436953165208442,0.10476831421006179
1979,PP,Oats,91.0,1890.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,"Peas, dry",158.0,1780.0,77550.0,108000.0,43600.0,12247,0.28089449541284406,0.15792392005157962
1979,PP,"Rye, all",149.0,1545.0,459000.0,735000.0,297400.0,48299,0.162404169468729,0.10522657952069717
1979,PP,Sugar beets,75.3,4326.875,749900.0,53894.0,21800.0,48299,2.2155504587155965,0.06440725430057341
1979,PP,Tame hay,62.1,4000.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,"Wheat, all",158.5,1590.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,"Wheat, durum",158.5,1585.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PP,"Wheat, spring",158.5,1590.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1979,PEI,Barley,110.0,2990.0,49600.0,41000.0,16600.0,5440,0.327710843373494,0.10967741935483871
1979,PEI,Corn for silage,19.9,3169.0,103000.0,8000.0,3250.0,2049,0.6304615384615384,0.019893203883495147
1979,PEI,Mixed grains,91.0,2695.0,84100.0,77000.0,31200.0,7663,0.24560897435897436,0.09111771700356718
1979,PEI,Oats,104.0,2060.0,37500.0,45000.0,18200.0,3912,0.21494505494505495,0.10432
1979,PEI,Tame hay,42.5,4326.875,249000.0,135000.0,55000.0,10576,0.1922909090909091,0.042473895582329314
1979,PEI,"Wheat, all",128.0,2955.0,13150.0,11000.0,4450.0,1684,0.37842696629213485,0.12806083650190114
